382.759	0.194859	1.75608	0.203206	1.79199
383.038	0.194678	1.75934	0.203163	1.79475
383.318	0.194499	1.7626	0.203112	1.79751
383.598	0.194322	1.76585	0.203054	1.80027
383.879	0.194145	1.76909	0.202989	1.80302
384.16	0.19397	1.77233	0.202917	1.80576
384.442	0.193796	1.77556	0.202837	1.80851
384.724	0.193623	1.77879	0.20275	1.81125
385.006	0.193452	1.78201	0.202655	1.81399
385.289	0.193281	1.78522	0.202553	1.81673
385.573	0.193112	1.78843	0.202444	1.81946
385.856	0.192945	1.79163	0.202327	1.8222
386.14	0.192778	1.79483	0.202202	1.82493
386.425	0.192613	1.79803	0.20207	1.82765
386.71	0.192448	1.80121	0.20193	1.83038
386.995	0.192285	1.80439	0.201783	1.83311
387.281	0.192123	1.80757	0.201629	1.83583
387.567	0.191884	1.8108	0.201466	1.83856
387.854	0.191389	1.81423	0.201297	1.84128
388.141	0.190897	1.81765	0.201119	1.844
388.428	0.190407	1.82106	0.200935	1.84672
388.716	0.189919	1.82447	0.200742	1.84944
389.004	0.189434	1.82787	0.200543	1.85217
389.293	0.188952	1.83127	0.200336	1.85489
389.582	0.188471	1.83466	0.200121	1.85761
389.872	0.187994	1.83804	0.199899	1.86033
390.162	0.187518	1.84142	0.199669	1.86305
390.452	0.187045	1.84479	0.199433	1.86578
390.743	0.186574	1.84816	0.199188	1.8685
391.034	0.186105	1.85152	0.198937	1.87123
391.326	0.185639	1.85488	0.198678	1.87396
391.618	0.185175	1.85823	0.198412	1.87668
391.911	0.184713	1.86157	0.198139	1.87941
392.204	0.184254	1.86491	0.197859	1.88215
392.498	0.183796	1.86824	0.197572	1.88488
392.792	0.183341	1.87157	0.197277	1.88762
393.086	0.182888	1.87489	0.196976	1.89035
393.381	0.182437	1.87821	0.196668	1.8931
393.676	0.181989	1.88152	0.196353	1.89584
393.972	0.181542	1.88482	0.196031	1.89859
394.268	0.181097	1.88812	0.195702	1.90134
394.565	0.180655	1.89141	0.195367	1.90409
394.862	0.180214	1.8947	0.195025	1.90684
395.159	0.179776	1.89799	0.194677	1.9096
395.457	0.17934	1.90126	0.194322	1.91237
395.756	0.178905	1.90454	0.193961	1.91513
396.054	0.178473	1.9078	0.193594	1.9179
396.354	0.178042	1.91106	0.19322	1.92068
396.653	0.177614	1.91432	0.19284	1.92346
396.954	0.177187	1.91757	0.192455	1.92624
397.254	0.176763	1.92082	0.192063	1.92903
397.555	0.17634	1.92406	0.191665	1.93182
397.857	0.175919	1.92729	0.191262	1.93462
398.159	0.1755	1.93052	0.190853	1.93742
398.462	0.175083	1.93375	0.190439	1.94023
398.764	0.174668	1.93697	0.190019	1.94304
399.068	0.174255	1.94019	0.189594	1.94586
399.372	0.173843	1.9434	0.189163	1.94868
399.676	0.173433	1.9466	0.188727	1.95151
399.981	0.173025	1.9498	0.188287	1.95434
400.286	0.172987	1.9537	0.187841	1.95718
400.592	0.172975	1.95763	0.18739	1.96003
400.898	0.172963	1.96156	0.186935	1.96288
401.205	0.172952	1.96548	0.186476	1.96574
401.512	0.172941	1.96939	0.186011	1.9686
401.82	0.172932	1.97329	0.185543	1.97147
402.128	0.172923	1.97719	0.18507	1.97435
402.436	0.172914	1.98108	0.184593	1.97723
402.745	0.172907	1.98496	0.184112	1.98012
403.055	0.1729	1.98883	0.183627	1.98302
403.365	0.172894	1.9927	0.183138	1.98592
403.675	0.172888	1.99656	0.182646	1.98883
403.986	0.172883	2.00041	0.18215	1.99174
404.298	0.172879	2.00425	0.181651	1.99467
404.609	0.172875	2.00809	0.181148	1.9976
404.922	0.172872	2.01192	0.180642	2.00054
405.235	0.17287	2.01574	0.180133	2.00348
405.548	0.172868	2.01956	0.179622	2.00643
405.862	0.172867	2.02337	0.179107	2.00939
406.176	0.172867	2.02717	0.17859	2.01236
406.491	0.172867	2.03096	0.17807	2.01533
406.806	0.172867	2.03475	0.177548	2.01832
407.122	0.172869	2.03853	0.177024	2.0213
407.438	0.172871	2.0423	0.176497	2.0243
407.755	0.172873	2.04607	0.175969	2.02731
408.072	0.172876	2.04982	0.175438	2.03032
408.39	0.17288	2.05358	0.174906	2.03334
408.708	0.172884	2.05732	0.174372	2.03636
409.027	0.172888	2.06106	0.173837	2.0394
409.346	0.172894	2.06479	0.1733	2.04244
409.666	0.172899	2.06852	0.172762	2.04549
409.986	0.172906	2.07224	0.172222	2.04855
410.307	0.172913	2.07595	0.171682	2.05162
410.628	0.17292	2.07965	0.17114	2.05469
410.95	0.172928	2.08335	0.170598	2.05778
411.272	0.172936	2.08704	0.170055	2.06087
411.595	0.172945	2.09073	0.169512	2.06396
411.918	0.172955	2.09441	0.168968	2.06707
412.242	0.172964	2.09808	0.168424	2.07019
412.566	0.172975	2.10175	0.167879	2.07331
412.891	0.172986	2.10541	0.167335	2.07644
413.216	0.172997	2.10906	0.16679	2.07958
413.542	0.172765	2.11089	0.166246	2.08272
413.869	0.172448	2.11209	0.165702	2.08588
414.195	0.172133	2.11329	0.165158	2.08904
414.523	0.171817	2.11448	0.164615	2.09221
414.851	0.171502	2.11568	0.164072	2.09538
415.179	0.171188	2.11687	0.16353	2.09857
415.508	0.170873	2.11807	0.162988	2.10176
415.837	0.17056	2.11926	0.162448	2.10497
416.167	0.170246	2.12046	0.161908	2.10817
416.498	0.169933	2.12165	0.16137	2.11139
416.829	0.169621	2.12284	0.160832	2.11462
417.16	0.169308	2.12403	0.160296	2.11785
417.493	0.168997	2.12523	0.159762	2.12109
417.825	0.168685	2.12642	0.159228	2.12434
418.158	0.168374	2.12761	0.158697	2.12759
418.492	0.168063	2.1288	0.158167	2.13086
418.826	0.167753	2.12999	0.157638	2.13413
419.161	0.167443	2.13117	0.157112	2.13741
419.496	0.167134	2.13236	0.156587	2.1407
419.832	0.166825	2.13355	0.156065	2.14399
420.168	0.166516	2.13474	0.155544	2.14729
420.505	0.166208	2.13592	0.155025	2.1506
420.843	0.1659	2.13711	0.154509	2.15392
421.18	0.165593	2.13829	0.153995	2.15724
421.519	0.165285	2.13948	0.153484	2.16057
421.858	0.164979	2.14066	0.152975	2.16391
422.198	0.164672	2.14184	0.152468	2.16726
422.538	0.164366	2.14303	0.151964	2.17061
422.878	0.164061	2.14421	0.151463	2.17397
423.22	0.163756	2.14539	0.150964	2.17734
423.561	0.163451	2.14657	0.150468	2.18071
423.904	0.163146	2.14775	0.149975	2.18409
424.247	0.162842	2.14893	0.149485	2.18748
424.59	0.162539	2.15011	0.148998	2.19088
424.934	0.162235	2.15129	0.148514	2.19428
425.279	0.161932	2.15247	0.148032	2.19769
425.624	0.16163	2.15364	0.147555	2.20111
425.97	0.161328	2.15482	0.14708	2.20453
426.316	0.161026	2.156	0.146608	2.20796
426.663	0.160724	2.15717	0.14614	2.21139
427.01	0.160423	2.15835	0.145675	2.21484
427.358	0.160123	2.15952	0.145213	2.21829
427.706	0.159936	2.16377	0.144755	2.22174
428.055	0.15983	2.17013	0.1443	2.2252
428.405	0.159725	2.17647	0.143849	2.22867
428.755	0.159623	2.18279	0.143401	2.23215
429.106	0.159522	2.18909	0.142957	2.23563
429.458	0.159423	2.19537	0.142517	2.23912
429.809	0.159326	2.20164	0.14208	2.24261
430.162	0.159231	2.20789	0.141646	2.24611
430.515	0.159138	2.21412	0.141217	2.24962
430.869	0.159047	2.22033	0.140791	2.25313
431.223	0.158957	2.22653	0.140369	2.25664
431.578	0.158869	2.23271	0.13995	2.26017
431.933	0.158782	2.23887	0.139536	2.2637
432.289	0.158698	2.24502	0.139125	2.26723
432.646	0.158615	2.25115	0.138718	2.27077
433.003	0.158533	2.25726	0.138315	2.27432
433.361	0.158453	2.26336	0.137916	2.27787
433.719	0.158375	2.26944	0.137521	2.28143
434.078	0.158298	2.2755	0.137129	2.285
434.438	0.158223	2.28155	0.136742	2.28856
434.798	0.158149	2.28758	0.136358	2.29214
435.159	0.158077	2.2936	0.135979	2.29572
435.52	0.158006	2.2996	0.135603	2.2993
435.882	0.157937	2.30558	0.135232	2.30289
436.245	0.157869	2.31155	0.134864	2.30649
436.608	0.157802	2.31751	0.1345	2.31009
436.971	0.157737	2.32344	0.134141	2.3137
437.336	0.157673	2.32937	0.133785	2.31731
437.701	0.157611	2.33528	0.133433	2.32093
438.066	0.15755	2.34117	0.133086	2.32455
438.433	0.15749	2.34705	0.132742	2.32817
438.799	0.157431	2.35292	0.132402	2.33181
439.167	0.157374	2.35877	0.132067	2.33544
439.535	0.157317	2.3646	0.131735	2.33908
439.904	0.157263	2.37042	0.131407	2.34273
440.273	0.157209	2.37623	0.131084	2.34638
440.643	0.157156	2.38203	0.130764	2.35004
441.013	0.157105	2.38781	0.130448	2.3537
441.384	0.157055	2.39357	0.130137	2.35736
441.756	0.157006	2.39932	0.129829	2.36103
442.129	0.156722	2.40324	0.129525	2.36471
442.502	0.156408	2.4069	0.129225	2.36838
442.875	0.156095	2.41056	0.12893	2.37207
443.25	0.155784	2.41422	0.128638	2.37576
